Order ID,Order Date,Ship Date,Ship Mode,Segment,Continent,Country,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
GB-2024-11574,5/8/2024,5/11/2024,Second Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Chairs,267.79,1,0,40.17
GB-2026-11575,2/15/2026,2/17/2026,First Class,Consumer,Europe,United Kingdom,South,England,London,Technology,Accessories,29.47,1,0,11.79
GB-2025-11576,1/23/2025,1/28/2025,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Art,43.79,3,0.1,10.51
GB-2025-11577,11/8/2025,11/10/2025,First Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Paper,9.68,2,0.1,3.29
GB-2025-11578,8/8/2025,8/13/2025,Standard Class,Corporate,Asia,India,South,Tamil Nadu,Chennai,Furniture,Furnishings,295.11,9,0,73.78
GB-2024-11579,4/29/2024,5/4/2024,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Technology,Accessories,405.95,8,0.2,113.67
GB-2025-11580,7/30/2025,8/4/2025,Standard Class,Home Office,Europe,United Kingdom,South,England,London,Technology,Machines,2921.2,5,0,525.82
GB-2024-11581,9/3/2024,9/8/2024,Standard Class,Consumer,Asia,India,East,West Bengal,Kolkata,Office Supplies,Binders,14.28,2,0.5,2.14
GB-2024-11582,1/26/2024,1/29/2024,Second Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Binders,145.04,4,0,65.27
GB-2024-11583,7/4/2024,7/9/2024,Standard Class,Home Office,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Paper,173.88,9,0,69.55
GB-2024-11584,1/5/2024,1/8/2024,Second Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Bookcases,1590.42,6,0,79.52
GB-2025-11585,8/25/2025,8/27/2025,First Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Paper,21.38,1,0.1,7.27
GB-2024-11586,8/30/2024,9/4/2024,Standard Class,Home Office,Asia,India,North,Delhi,New Delhi,Technology,Copiers,16848.54,9,0,5896.99
GB-2024-11587,6/25/2024,6/27/2024,First Class,Corporate,Europe,Germany,North,Berlin,Berlin,Technology,Copiers,4834.02,3,0,1691.91
GB-2024-11588,1/2/2024,1/7/2024,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Tables,388.58,1,0,38.86
GB-2025-11589,5/13/2025,5/13/2025,Same Day,Home Office,North America,United States,East,New York,New York,Office Supplies,Art,67.39,4,0.1,16.17
GB-2026-11590,1/23/2026,1/26/2026,Second Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Technology,Copiers,7173.32,4,0,2510.66
GB-2025-11591,3/25/2025,3/30/2025,Standard Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Technology,Copiers,1672.13,1,0.1,484.92
GB-2025-11592,5/30/2025,6/4/2025,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,228,1,0.1,20.52
GB-2024-11593,8/24/2024,8/26/2024,First Class,Corporate,Europe,Germany,South,Bavaria,Munich,Technology,Copiers,4522.69,3,0.1,1311.58
GB-2025-11594,10/29/2025,11/3/2025,Standard Class,Home Office,North America,United States,West,Washington,Seattle,Office Supplies,Paper,29.33,3,0.5,2.93
GB-2024-11595,8/11/2024,8/16/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Binders,70.18,3,0.2,23.16
GB-2024-11596,7/26/2024,7/28/2024,First Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Accessories,452.86,7,0.5,45.29
GB-2025-11597,4/16/2025,4/16/2025,Same Day,Consumer,Europe,Germany,North,Berlin,Berlin,Technology,Machines,4787.04,6,0,861.67
GB-2024-11598,10/20/2024,10/23/2024,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Binders,155.1,5,0,69.8
GB-2024-11599,8/18/2024,8/23/2024,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Furniture,Tables,1385.82,3,0,138.58
GB-2024-11600,4/30/2024,5/5/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Accessories,537.8,5,0,215.12
GB-2025-11601,6/11/2025,6/13/2025,First Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Technology,Machines,2979.23,3,0.1,715.02
GB-2026-11602,4/20/2026,4/23/2026,Second Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,1318.36,4,0.1,13.18
GB-2024-11603,10/15/2024,10/17/2024,First Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Furniture,Tables,1930.2,5,0.5,772.08
GB-2024-11604,2/5/2024,2/7/2024,First Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Bookcases,1054.7,5,0,52.74
GB-2026-11605,1/15/2026,1/20/2026,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Envelopes,39.58,5,0.5,1.98
GB-2025-11606,10/12/2025,10/17/2025,Standard Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Machines,2080.83,5,0.5,998.8
GB-2025-11607,8/31/2025,9/3/2025,Second Class,Corporate,Africa,South Africa,Western Cape,Western Cape,Cape Town,Office Supplies,Binders,21,2,0,9.45
GB-2024-11608,1/23/2024,1/28/2024,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Furniture,Furnishings,58.62,3,0.5,2.93
GB-2025-11609,8/12/2025,8/17/2025,Standard Class,Corporate,Asia,India,North,Delhi,New Delhi,Furniture,Furnishings,111.5,5,0,27.88
GB-2026-11610,1/4/2026,1/9/2026,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Bookcases,2475.54,9,0,123.78
GB-2024-11611,6/10/2024,6/12/2024,First Class,Consumer,Europe,Germany,South,Bavaria,Munich,Technology,Phones,5226.08,8,0,1045.22
GB-2026-11612,2/27/2026,3/4/2026,Standard Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Art,20.94,3,0,6.28
GB-2025-11613,1/12/2025,1/15/2025,Second Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Bookcases,1608.7,5,0,80.44
GB-2025-11614,6/1/2025,6/4/2025,Second Class,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Binders,65.62,3,0.5,9.84
GB-2025-11615,11/23/2025,11/28/2025,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Office Supplies,Envelopes,55.84,8,0,19.54
GB-2025-11616,11/29/2025,12/4/2025,Standard Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Chairs,1894.03,6,0.2,56.82
GB-2025-11617,7/3/2025,7/8/2025,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Furniture,Furnishings,226.95,3,0,56.74
GB-2024-11618,7/9/2024,7/14/2024,Standard Class,Home Office,Asia,India,North,Delhi,New Delhi,Furniture,Bookcases,1405.08,4,0.1,14.05
GB-2024-11619,5/6/2024,5/9/2024,Second Class,Consumer,Asia,India,East,West Bengal,Kolkata,Furniture,Tables,646.13,2,0.1,103.38
GB-2024-11620,12/25/2024,12/28/2024,Second Class,Home Office,Asia,India,North,Delhi,New Delhi,Technology,Machines,2802.13,4,0.1,672.51
GB-2025-11621,9/22/2025,9/27/2025,Standard Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Furniture,Furnishings,291.76,4,0,72.94
GB-2025-11622,6/18/2025,6/21/2025,Second Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Binders,38.64,3,0,17.39
GB-2025-11623,6/3/2025,6/8/2025,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Furniture,Tables,3678.7,7,0.1,588.59
GB-2024-11624,5/3/2024,5/6/2024,Second Class,Consumer,Asia,India,East,West Bengal,Kolkata,Furniture,Chairs,1499.2,8,0,224.88
GB-2024-11625,12/28/2024,12/31/2024,Second Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Technology,Machines,4937.75,5,0,888.79
GB-2025-11626,2/16/2025,2/21/2025,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Furniture,Tables,983.7,3,0,98.37
GB-2025-11627,12/30/2025,1/4/2026,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Binders,15.86,3,0.5,2.38
GB-2025-11628,2/18/2025,2/23/2025,Standard Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Phones,2205.22,7,0.2,176.42
GB-2026-11629,3/20/2026,3/23/2026,Second Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,32.85,5,0,11.5
GB-2025-11630,5/12/2025,5/15/2025,Second Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Furniture,Chairs,431.86,2,0,64.78
GB-2025-11631,2/14/2025,2/17/2025,Second Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Accessories,177.79,7,0.1,60.45
GB-2026-11632,3/20/2026,3/25/2026,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Office Supplies,Paper,206.01,7,0,82.4
GB-2024-11633,3/20/2024,3/25/2024,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Technology,Phones,4717.58,7,0,943.52
GB-2024-11634,11/24/2024,11/29/2024,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Furniture,Tables,389.49,1,0,38.95
GB-2024-11635,6/11/2024,6/14/2024,Second Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Phones,668.97,3,0.5,66.9
GB-2025-11636,8/8/2025,8/13/2025,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Paper,151.74,9,0,60.7
GB-2025-11637,3/12/2025,3/17/2025,Standard Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Technology,Machines,906.42,1,0,163.16
GB-2025-11638,8/13/2025,8/13/2025,Same Day,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Technology,Copiers,3978.99,5,0.1,1153.91
GB-2025-11639,10/7/2025,10/10/2025,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Chairs,491.1,3,0,73.67
GB-2024-11640,3/11/2024,3/16/2024,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,54.9,5,0.1,15.92
GB-2024-11641,1/2/2024,1/7/2024,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Envelopes,67.95,5,0,23.78
GB-2024-11642,11/12/2024,11/14/2024,First Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Paper,132.25,5,0,52.9
GB-2025-11643,2/20/2025,2/25/2025,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Machines,4596.98,5,0.1,1103.28
GB-2025-11644,4/20/2025,4/25/2025,Standard Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Furniture,Bookcases,459.44,4,0,22.97
GB-2025-11645,4/22/2025,4/25/2025,Second Class,Consumer,Europe,United Kingdom,South,England,London,Office Supplies,Envelopes,45.6,4,0,15.96
GB-2024-11646,3/21/2024,3/23/2024,First Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Envelopes,30.52,7,0.5,1.53
GB-2026-11647,2/10/2026,2/15/2026,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Paper,121.15,7,0.1,41.19
GB-2024-11648,9/7/2024,9/10/2024,Second Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Binders,220.5,5,0,99.23
GB-2025-11649,6/22/2025,6/25/2025,Second Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Furniture,Bookcases,1830.92,9,0.1,18.31
GB-2025-11650,5/3/2025,5/6/2025,Second Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Chairs,404.38,1,0.1,36.39
GB-2025-11651,4/1/2025,4/6/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,101.7,9,0,30.51
GB-2025-11652,12/27/2025,12/30/2025,Second Class,Corporate,Europe,United Kingdom,South,England,London,Furniture,Chairs,240.53,1,0,36.08
GB-2024-11653,11/7/2024,11/12/2024,Standard Class,Consumer,North America,United States,East,New York,New York,Furniture,Bookcases,281.82,2,0,14.09
GB-2026-11654,1/21/2026,1/23/2026,First Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Art,193.92,8,0,58.18
GB-2025-11655,3/16/2025,3/16/2025,Same Day,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Technology,Accessories,529.02,9,0,211.61
GB-2024-11656,12/1/2024,12/6/2024,Standard Class,Consumer,North America,United States,West,California,Los Angeles,Furniture,Bookcases,471.45,3,0,23.57
GB-2025-11657,11/17/2025,11/20/2025,Second Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,96.84,5,0.1,37.77
GB-2024-11658,1/20/2024,1/25/2024,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Furniture,Bookcases,812.16,3,0,40.61
GB-2026-11659,2/10/2026,2/15/2026,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Paper,46.36,8,0.5,4.64
GB-2024-11660,11/5/2024,11/10/2024,Standard Class,Corporate,North America,United States,West,California,Los Angeles,Furniture,Tables,5267.07,9,0,526.71
GB-2025-11661,2/4/2025,2/9/2025,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Furniture,Tables,1020.52,4,0,102.05
GB-2024-11662,12/4/2024,12/9/2024,Standard Class,Consumer,North America,United States,East,New York,New York,Furniture,Tables,2372.8,5,0,237.28
GB-2026-11663,1/21/2026,1/24/2026,Second Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Envelopes,44.93,3,0.1,13.03
GB-2024-11664,12/21/2024,12/24/2024,Second Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Technology,Accessories,54.58,4,0.5,5.46
GB-2024-11665,6/26/2024,6/28/2024,First Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Furniture,Chairs,462.52,4,0.5,69.38
GB-2026-11666,3/22/2026,3/27/2026,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Furniture,Furnishings,259.71,3,0.1,49.34
GB-2024-11667,5/15/2024,5/20/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,5139,8,0.1,719.46
GB-2024-11668,11/24/2024,11/26/2024,First Class,Corporate,North America,United States,West,California,Los Angeles,Office Supplies,Art,63.22,9,0.2,11.38
GB-2025-11669,3/27/2025,4/1/2025,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Tables,2780.83,6,0.2,611.78
GB-2025-11670,8/21/2025,8/24/2025,Second Class,Corporate,Europe,Germany,South,Bavaria,Munich,Furniture,Furnishings,265.8,4,0,66.45
GB-2026-11671,2/26/2026,2/28/2026,First Class,Consumer,North America,United States,East,New York,New York,Furniture,Furnishings,111.62,9,0.1,21.21
GB-2025-11672,12/5/2025,12/10/2025,Standard Class,Home Office,Asia,India,East,West Bengal,Kolkata,Office Supplies,Art,10.38,1,0.5,0
GB-2025-11673,9/4/2025,9/9/2025,Standard Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Technology,Accessories,168.44,2,0,67.38
GB-2024-11674,5/25/2024,5/27/2024,First Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Furniture,Tables,448.39,1,0,44.84
GB-2024-11675,5/27/2024,6/1/2024,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Furniture,Tables,504.64,1,0.2,111.02
GB-2024-11676,7/26/2024,7/26/2024,Same Day,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Accessories,55.23,1,0,22.09
GB-2024-11677,6/19/2024,6/24/2024,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,489.76,4,0,195.9
GB-2024-11678,9/20/2024,9/23/2024,Second Class,Consumer,Europe,United Kingdom,South,England,London,Office Supplies,Binders,27.2,5,0.5,4.08
GB-2025-11679,4/30/2025,5/5/2025,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Paper,96.11,7,0,38.44
GB-2026-11680,4/8/2026,4/11/2026,Second Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Furniture,Chairs,1281.66,6,0.5,192.25
GB-2026-11681,2/26/2026,3/3/2026,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Furnishings,186.08,4,0.1,35.36
GB-2024-11682,6/6/2024,6/9/2024,Second Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Envelopes,20.06,2,0,7.02
GB-2025-11683,6/10/2025,6/15/2025,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Technology,Phones,2605.54,4,0.1,364.78
GB-2024-11684,2/11/2024,2/16/2024,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Technology,Phones,2641.2,3,0,528.24
GB-2026-11685,4/28/2026,5/3/2026,Standard Class,Consumer,Europe,Germany,North,Berlin,Berlin,Technology,Copiers,9525.74,7,0,3334.01
GB-2025-11686,2/15/2025,2/20/2025,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Technology,Phones,3132.08,7,0,626.42
GB-2024-11687,5/16/2024,5/18/2024,First Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Envelopes,69.92,4,0,24.47
GB-2026-11688,3/5/2026,3/8/2026,Second Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Phones,5455.66,7,0,1091.13
GB-2025-11689,11/5/2025,11/10/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Tables,700.41,3,0.1,112.07
GB-2024-11690,2/16/2024,2/21/2024,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Technology,Machines,12678.66,9,0,2282.16
GB-2025-11691,12/17/2025,12/19/2025,First Class,Consumer,Europe,Germany,North,Berlin,Berlin,Technology,Accessories,292.95,9,0,117.18
GB-2025-11692,12/16/2025,12/21/2025,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Envelopes,14.45,1,0.1,4.19
GB-2025-11693,12/24/2025,12/29/2025,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Furniture,Furnishings,354.28,4,0,88.57
GB-2025-11694,10/8/2025,10/13/2025,Standard Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Technology,Copiers,11210.41,7,0.1,3251.02
GB-2025-11695,11/6/2025,11/9/2025,Second Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Furniture,Furnishings,526.51,7,0.2,68.45
GB-2024-11696,6/30/2024,7/2/2024,First Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Envelopes,22.64,2,0.1,6.57
GB-2025-11697,10/8/2025,10/8/2025,Same Day,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,8.04,2,0,2.41
GB-2024-11698,6/7/2024,6/10/2024,Second Class,Consumer,North America,United States,East,New York,New York,Technology,Copiers,11140.8,6,0,3899.28
GB-2025-11699,9/6/2025,9/9/2025,Second Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Envelopes,44.94,7,0,15.73
GB-2026-11700,2/12/2026,2/15/2026,Second Class,Corporate,Asia,India,North,Delhi,New Delhi,Technology,Accessories,432.5,4,0.1,147.05
GB-2025-11701,4/23/2025,4/26/2025,Second Class,Corporate,North America,United States,West,Washington,Seattle,Technology,Copiers,14129.01,9,0,4945.15
GB-2025-11702,5/24/2025,5/29/2025,Standard Class,Home Office,North America,United States,West,Washington,Seattle,Office Supplies,Envelopes,96.93,9,0,33.93
GB-2024-11703,12/28/2024,1/2/2025,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Copiers,5705.69,6,0.1,1654.65
GB-2025-11704,11/18/2025,11/23/2025,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,3315.92,8,0,663.18
GB-2026-11705,2/22/2026,2/25/2026,Second Class,Corporate,Oceania,Australia,East,New South Wales,Sydney,Technology,Machines,3390,8,0,610.2
GB-2026-11706,3/11/2026,3/16/2026,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,195.47,7,0.5,19.55
GB-2024-11707,7/17/2024,7/19/2024,First Class,Home Office,Asia,India,East,West Bengal,Kolkata,Furniture,Bookcases,1841.04,8,0.1,18.41
GB-2024-11708,7/30/2024,8/4/2024,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Phones,2160.05,5,0,432.01
GB-2025-11709,9/11/2025,9/16/2025,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Furniture,Chairs,199.21,1,0,29.88
GB-2025-11710,4/14/2025,4/19/2025,Standard Class,Corporate,North America,United States,East,New York,New York,Office Supplies,Art,80.57,6,0.1,19.34
GB-2024-11711,1/1/2024,1/6/2024,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Art,126.12,9,0.1,30.27
GB-2026-11712,1/24/2026,1/29/2026,Standard Class,Home Office,Africa,South Africa,Western Cape,Western Cape,Cape Town,Furniture,Tables,2734.28,8,0.5,1093.71
GB-2024-11713,2/18/2024,2/23/2024,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,44.5,4,0.5,4.45
